1618.47 -4.919 -2.521 0 2.20059 6.08743 8.82151
1628.47 -5.017 -2.60861 0 2.05353 5.94748 8.523
1638.47 -5.118 -2.67097 0 1.96762 5.747 8.54531
1648.47 -5.15431 -2.55283 0 2.05857 5.87082 9.00053
1658.47 -5.4075 -2.65725 0 2.2851 6.14546 9.53104
1668.47 -5.82146 -3.00689 0 2.47444 6.43722 10.0352
1678.47 -6.15476 -3.18863 0 2.50475 6.65887 10.3537
1688.47 -6.32 -3.325 0 2.58 6.92286 10.5166
1698.47 -6.39222 -3.28515 0 2.6003 7.09327 10.764
1708.47 -6.25969 -3.11742 0 2.54881 7.18204 10.808
1718.47 -5.80333 -2.82521 0 2.41812 7.23101 10.8967
1728.47 -5.19947 -2.41898 0 2.334 7.346 11.0209
1738.47 -4.92051 -2.28485 0 2.356 7.29961 10.8646
1748.47 -4.96804 -2.355 0 2.29961 6.90642 10.3094
1758.47 -5.09424 -2.27206 0 2.0999 6.20103 9.69075
1768.47 -4.70118 -1.74204 0 1.76689 5.67423 9.28437
1778.47 -3.77562 -0.820549 0 1.51932 5.31738 9.029
1788.47 -2.68429 0.0988172 0 1.34683 5.157 9.043
1798.47 -1.83774 0.75 0 1.289 5.31969 9.51617
1808.47 -1.32155 1.13825 0 1.37242 5.88161 10.4366
1818.47 -1.10333 1.20129 0 1.58052 6.7637 11.6845
1828.47 -1.30462 0.884286 0 1.90708 7.76077 12.9615
1838.47 -1.87463 0.252222 0 2.31125 8.65258 13.9203
1848.47 -2.79857 -0.573636 0 2.67845 9.23103 14.3188
1858.47 -3.8815 -1.46364 0 2.88354 9.286 14.2722
1868.47 -4.95991 -2.21762 0 2.87059 9.09408 13.9646
1878.47 -5.53214 -2.415 0 2.78446 8.75571 13.7133
1888.47 -5.58546 -2.26062 0 2.60549 8.37135 13.4186
1898.47 -5.21536 -1.77632 0 2.37902 7.98769 13.1164
1908.47 -4.65587 -1.19632 0 2.15475 7.73396 13.0112
1918.47 -4.07825 -0.724167 0 2.06069 7.7399 13.0946
1928.47 -3.79551 -0.458776 0 1.91911 7.76535 13.3498
1938.47 -3.702 -0.393232 0 1.868 7.96265 13.7789
1948.47 -3.85529 -0.532745 0 1.87545 8.25887 14.4676
1958.47 -4.145 -0.748431 0 1.91485 8.72158 15.2593
1968.47 -4.49596 -0.933725 0 1.99364 9.26191 16.1268
1978.47 -4.91381 -1.12941 0 2.16673 9.87362 16.8063
1988.47 -5.21272 -1.28176 0 2.42388 10.4258 17.182
1998.47 -5.31082 -1.34525 0 2.67184 10.656 17.2488
2008.47 -5.26604 -1.52588 0 2.808 10.7179 17.0052
2018.47 -5.35713 -1.71118 0 2.767 10.4052 16.3606
2028.47 -5.45367 -1.70469 0 2.53385 9.73 15.5504
2038.47 -5.01787 -1.07659 0 2.13 9.01131 15.0396
2048.47 -3.94273 0.0411111 0 1.69731 8.53962 14.6202
2058.47 -2.56195 1.25472 0 1.34845 8.15692 14.5241
2068.47 -1.09529 2.47556 0 1.03577 7.90921 14.3319
2078.47 0.202222 3.49484 0 0.712692 7.65308 13.9586
2088.47 1.46371 4.3429 0 0.396019 7.23381 13.4867
2098.47 2.30872 5.07894 0 0.077619 6.70736 12.9658
2108.47 3.00935 5.80979 0 -0.298846 6.15571 12.4538
2118.47 3.80553 6.49129 0 -0.695962 5.65453 11.9685
2128.47 4.57839 7.2214 0 -1.08048 5.04215 11.5875
2138.47 5.34613 8.02783 0 -1.43827 4.55596 11.2251
2148.47 6.2278 8.85857 0 -1.79404 4.17423 10.9251
2158.47 7.2873 9.88111 0 -2.12631 3.77667 10.7082
2168.47 8.57598 11.1783 0 -2.50654 3.31952 10.5508
2178.47 10.4746 12.9181 0 -2.95381 2.86143 10.5583
2188.47 12.8016 14.9002 0 -3.44143 2.51039 10.6657
2198.47 15.172 16.8182 0 -3.88905 2.35871 10.8912
2208.47 17.1001 18.3266 0 -4.29788 2.265 11.0967
2218.47 18.4421 19.1417 0 -4.63214 2.16529 11.0624
2228.47 19.2481 19.6206 0 -4.91118 1.87757 10.6262
2238.47 19.6688 19.8867 0 -5.21519 1.4083 9.94364
2248.47 19.9967 20.2362 0 -5.61762 0.688182 8.89726
2258.47 20.4896 20.7896 0 -6.10679 -0.256607 7.72913
2268.47 21.3003 21.6113 0 -6.73168 -1.45421 6.43261
2278.47 22.3985 22.7567 0 -7.49222 -2.70304 5.22469
2288.47 23.713 24.0278 0 -8.28835 -3.93957 4.16364
2298.47 25.2765 25.3982 0 -9.1067 -5.04364 3.20838
2308.47 26.8898 26.7289 0 -9.95807 -6.07982 2.27909
2318.47 28.2944 27.9135 0 -10.7098 -6.96091 1.31468
2328.47 30.0637 29.03 0 -11.3663 -7.85257 0.375872
2338.47 31.3878 30.4679 0 -12.0228 -8.70303 -0.427407
2348.47 33.0405 31.9289 0 -12.61 -9.56091 -1.33518
2358.47 34.466 33.0622 0 -13.0643 -10.5132 -2.39411
2368.47 35.8344 34.1354 0 -13.7461 -11.525 -3.39569
2378.47 36.8355 35.0641 0 -14.3161 -12.5209 -3.96109
2388.47 37.6128 35.8257 0 -14.9434 -13.3067 -3.945
2398.47 38.2268 36.3568 0 -15.6756 -13.9614 -3.5829
2408.47 38.93 36.8619 0 -16.2924 -14.1579 -2.93452
2418.47 39.6827 37.5002 0 -17.0181 -13.9236 -2.08522
2428.47 40.4354 38.1385 0 -17.4583 -13.5117 -1.3575
2438.47 41.1881 38.7768 0 -17.9186 -13.274 -1.22248
2448.47 41.9408 39.4151 0 -18.4081 -13.2455 -1.258
